run_key	lm	paper_id	segment_idx	start_sec	end_sec	duration_sec	term_map_count	score_min	score_mean	score_max	marginal_078_080	current_window_refs	stale_lookback_refs	future_refs	gold_refs_by_sentence_overlap	source_supported_refs_by_sentence_overlap	noise_refs_by_sentence_overlap	term_map
newv9_none_block	2	2022.acl-long.367	113	216.960	218.880	1.920	2	0.8009	0.8518	0.9026	0	2	0	0	1	1	1	embeddings->Einbettungen@0.903; embedding->Einbettung@0.801
newv9_none_block	2	2022.acl-long.367	114	218.880	220.800	1.920	2	0.8655	0.9011	0.9367	0	2	0	0	1	1	1	embeddings->Einbettungen@0.937; embedding->Einbettung@0.866
newv9_none_block	2	2022.acl-long.367	115	220.800	222.720	1.920	2	0.8109	0.8450	0.8790	0	2	0	0	1	1	1	embeddings->Einbettungen@0.879; embedding->Einbettung@0.811
newv9_none_block	2	2022.acl-long.367	116	222.720	224.640	1.920	3	0.8356	0.8733	0.8956	0	3	0	0	1	1	2	Morphology->Morphologie@0.896; morphologically->morphologisch@0.889; morphological->morphologische@0.836
newv9_none_block	2	2022.acl-long.367	117	224.640	226.560	1.920	3	0.8397	0.8515	0.8726	0	3	0	0	1	1	2	morphologically->morphologisch@0.873; Morphology->Morphologie@0.842; morphological->morphologische@0.840
newv9_none_block	2	2022.acl-long.367	118	226.560	228.480	1.920	3	0.7834	0.8410	0.9267	1	3	0	0	1	1	2	embeddings->Einbettungen@0.927; embedding->Einbettung@0.813; morphologically->morphologisch@0.783
newv9_none_block	2	2022.acl-long.367	119	228.480	230.400	1.920	2	0.8049	0.8089	0.8129	0	2	0	0	1	1	1	embeddings->Einbettungen@0.813; parser->Parser@0.805
newv9_none_block	2	2022.acl-long.367	120	230.400	232.320	1.920	5	0.8558	0.8889	0.9564	0	5	0	0	2	2	3	embeddings->Einbettungen@0.956; morphologically->morphologisch@0.882; embedding->Einbettung@0.876; morphological->morphologische@0.874; Morphology->Morphologie@0.856
newv9_none_block	2	2022.acl-long.367	121	232.320	234.240	1.920	4	0.7844	0.8444	0.9229	2	4	0	0	2	2	2	Morphology->Morphologie@0.923; morphologically->morphologisch@0.871; morphological->morphologische@0.799; encoder->Encoder@0.784
newv9_none_block	2	2022.acl-long.367	122	234.240	236.160	1.920	5	0.7826	0.8746	0.9544	1	5	0	0	3	3	2	transformer->Transformer@0.954; encoder->Encoder@0.883; transformer encoder->Transformer-Encoder@0.882; transformers->Transformer@0.871; decoder->Decoders@0.783
newv9_none_block	2	2022.acl-long.367	123	236.160	238.080	1.920	4	0.7950	0.8519	0.9349	1	4	0	0	2	2	2	word->Wort@0.935; encoder->Encoder@0.857; words->Wörtern@0.821; Annotated Corpus->annotierter Korpus@0.795
newv9_none_block	2	2022.acl-long.367	124	238.080	240.000	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	125	240.000	241.920	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	126	241.920	243.840	1.920	2	0.8191	0.8654	0.9117	0	2	0	0	1	1	1	vectors->Vektoren@0.912; vector->Vektor@0.819
newv9_none_block	2	2022.acl-long.367	127	243.840	245.760	1.920	4	0.8276	0.8672	0.9245	0	4	0	0	2	3	1	contextualized->kontextualisierte@0.925; morphological->morphologische@0.870; morphologically->morphologisch@0.847; vectors->Vektoren@0.828
newv9_none_block	2	2022.acl-long.367	128	245.760	247.680	1.920	4	0.8034	0.8624	0.9261	0	4	0	0	3	3	1	information->Informationen@0.926; word->Wort@0.902; words->Wörtern@0.818; morphological->morphologische@0.803
newv9_none_block	2	2022.acl-long.367	129	247.680	249.600	1.920	2	0.8322	0.8748	0.9175	0	2	0	0	1	1	1	word->Wort@0.917; words->Wörtern@0.832
newv9_none_block	2	2022.acl-long.367	130	249.600	251.520	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	131	251.520	253.440	1.920	4	0.8326	0.8710	0.9224	0	4	0	0	2	2	2	embeddings->Einbettungen@0.922; morphological->morphologische@0.891; morphologically->morphologisch@0.839; embedding->Einbettung@0.833
newv9_none_block	2	2022.acl-long.367	132	253.440	255.360	1.920	4	0.7881	0.8799	0.9305	1	4	0	0	2	3	1	speech->Sprache@0.930; corresponding->passend@0.910; embeddings->Einbettungen@0.891; embedding->Einbettung@0.788
newv9_none_block	2	2022.acl-long.367	133	255.360	257.280	1.920	2	0.8012	0.8043	0.8074	0	2	0	0	1	1	1	speech->Sprache@0.807; AQA->AQA@0.801
newv9_none_block	2	2022.acl-long.367	134	257.280	259.200	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	135	259.200	261.120	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	136	261.120	263.040	1.920	2	0.8431	0.8687	0.8943	0	2	0	0	1	1	1	embedding->Einbettung@0.894; embeddings->Einbettungen@0.843
newv9_none_block	2	2022.acl-long.367	137	263.040	264.960	1.920	3	0.8709	0.9147	0.9372	0	3	0	0	2	2	1	sentence->Satz@0.937; embedding->Einbettung@0.936; embeddings->Einbettungen@0.871
newv9_none_block	2	2022.acl-long.367	138	264.960	266.880	1.920	1	0.8147	0.8147	0.8147	0	1	0	0	0	0	1	domains->Domänen@0.815
newv9_none_block	2	2022.acl-long.367	139	266.880	268.800	1.920	2	0.9416	0.9529	0.9642	0	2	0	0	1	2	0	sentence->Satz@0.964; document->Dokument@0.942
newv9_none_block	2	2022.acl-long.367	140	268.800	270.720	1.920	2	0.8569	0.8742	0.8915	0	2	0	0	2	2	0	document->Dokument@0.892; encoder->Encoder@0.857
newv9_none_block	2	2022.acl-long.367	141	270.720	272.640	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	142	272.640	274.560	1.920	3	0.8323	0.8817	0.9195	0	3	0	0	2	2	1	embeddings->Einbettungen@0.920; contextualized->kontextualisierte@0.893; embedding->Einbettung@0.832
newv9_none_block	2	2022.acl-long.367	143	274.560	276.480	1.920	3	0.8081	0.8860	0.9423	0	3	0	0	2	2	1	downstream->nachgelagerte@0.942; embeddings->Einbettungen@0.907; embedding->Einbettung@0.808
newv9_none_block	2	2022.acl-long.367	144	276.480	278.400	1.920	4	0.8025	0.8583	0.9466	0	4	0	0	3	3	1	downstream->nachgelagerte@0.947; tasks->Aufgaben@0.875; NLP task->NLP-Aufgabe@0.810; NLP->NLP@0.803
newv9_none_block	2	2022.acl-long.367	145	278.400	280.320	1.920	4	0.8183	0.8408	0.8716	0	4	0	0	1	1	3	morphological->morphologische@0.872; NLP task->NLP-Aufgabe@0.840; morphologically->morphologisch@0.834; tasks->Aufgaben@0.818
newv9_none_block	2	2022.acl-long.367	146	280.320	282.240	1.920	4	0.8048	0.8531	0.9239	0	4	0	0	2	2	2	morphological analyzer->morphologischen Analysator@0.924; morphological->morphologische@0.850; morphological analysis->morphologische Analyse@0.833; morphologically->morphologisch@0.805
newv9_none_block	2	2022.acl-long.367	147	282.240	284.160	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	148	284.160	286.080	1.920	3	0.7920	0.8496	0.8985	1	3	0	0	2	2	1	Morphology->Morphologie@0.898; morphologically->morphologisch@0.858; morphological->morphologische@0.792
newv9_none_block	2	2022.acl-long.367	149	286.080	288.000	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	150	288.000	289.920	1.920	2	0.7881	0.8341	0.8800	1	2	0	0	1	1	1	language->Sprache@0.880; languages->Sprachen@0.788
newv9_none_block	2	2022.acl-long.367	151	289.920	291.840	1.920	2	0.8164	0.8431	0.8698	0	2	0	0	0	1	1	language->Sprache@0.870; model->Modell@0.816
newv9_none_block	2	2022.acl-long.367	152	291.840	293.760	1.920	3	0.8047	0.8593	0.9247	0	3	0	0	1	1	2	Morphology->Morphologie@0.925; morphologically->morphologisch@0.849; morphological->morphologische@0.805
newv9_none_block	2	2022.acl-long.367	153	293.760	295.680	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	154	295.680	297.600	1.920	3	0.7842	0.8456	0.9524	1	3	0	0	1	2	1	nouns->Substantive@0.952; pronouns->Pronomen@0.800; noun->Substantiv@0.784
newv9_none_block	2	2022.acl-long.367	155	297.600	299.520	1.920	3	0.7834	0.8429	0.9499	2	3	0	0	1	2	1	pronouns->Pronomen@0.950; propose->vorzuschlagen@0.795; nouns->Substantive@0.783
newv9_none_block	2	2022.acl-long.367	156	299.520	301.440	1.920	1	0.9647	0.9647	0.9647	0	1	0	0	0	1	0	pronouns->Pronomen@0.965
newv9_none_block	2	2022.acl-long.367	157	301.440	303.360	1.920	2	0.7994	0.8210	0.8427	1	2	0	0	1	1	1	unsupervised->nicht überwachten@0.843; user->Benutzer@0.799
newv9_none_block	2	2022.acl-long.367	158	303.360	305.280	1.920	3	0.8350	0.8801	0.9087	0	3	0	0	2	3	0	speech->Sprache@0.909; tagging->Tagging@0.897; unsupervised->nicht überwachten@0.835
newv9_none_block	2	2022.acl-long.367	159	305.280	307.200	1.920	2	0.8383	0.8818	0.9254	0	2	0	0	1	1	1	algorithm->Algorithmus@0.925; algorithms->Algorithmen@0.838
newv9_none_block	2	2022.acl-long.367	160	307.200	309.120	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	161	309.120	311.040	1.920	2	0.8407	0.8850	0.9293	0	2	0	0	1	1	1	Morphology->Morphologie@0.929; morphologically->morphologisch@0.841
newv9_none_block	2	2022.acl-long.367	162	311.040	312.960	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	163	312.960	314.880	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	164	314.880	316.800	1.920	4	0.8428	0.8818	0.9286	0	4	0	0	2	2	2	morphological analyzer->morphologischen Analysator@0.929; morphological->morphologische@0.904; morphologically->morphologisch@0.852; morphological analysis->morphologische Analyse@0.843
newv9_none_block	2	2022.acl-long.367	165	316.800	318.720	1.920	1	0.8683	0.8683	0.8683	0	1	0	0	0	0	1	morphological analyzer->morphologischen Analysator@0.868
newv9_none_block	2	2022.acl-long.367	166	318.720	320.640	1.920	2	0.7884	0.8194	0.8505	1	2	0	0	0	1	1	speech->Sprache@0.850; tagger->Taggers@0.788
newv9_none_block	2	2022.acl-long.367	167	320.640	322.560	1.920	3	0.8215	0.8610	0.9120	0	3	0	0	1	1	2	syntactic->syntaktischen@0.912; syntax->Syntax@0.850; Semantic->Semantic@0.821
newv9_none_block	2	2022.acl-long.367	168	322.560	324.480	1.920	3	0.7819	0.8284	0.9014	1	3	0	0	1	1	2	syntactic->syntaktischen@0.901; Semantic->Semantic@0.802; syntax->Syntax@0.782
newv9_none_block	2	2022.acl-long.367	169	324.480	326.400	1.920	1	0.9365	0.9365	0.9365	0	1	0	0	0	1	0	input->Eingabe@0.937
newv9_none_block	2	2022.acl-long.367	170	326.400	328.320	1.920	2	0.8758	0.8922	0.9087	0	2	0	0	1	2	0	words->Wörtern@0.909; input->Eingabe@0.876
newv9_none_block	2	2022.acl-long.367	171	328.320	330.240	1.920	2	0.8142	0.8466	0.8790	0	2	0	0	1	2	0	tagger->Taggers@0.879; speech->Sprache@0.814
newv9_none_block	2	2022.acl-long.367	172	330.240	332.160	1.920	2	0.8370	0.8661	0.8953	0	2	0	0	2	2	0	tagger->Taggers@0.895; bidirectional->bidirektionale@0.837
newv9_none_block	2	2022.acl-long.367	173	332.160	334.080	1.920	2	0.7961	0.8730	0.9499	1	2	0	0	2	2	0	inference->Inferenz@0.950; bidirectional->bidirektionale@0.796
newv9_none_block	2	2022.acl-long.367	174	334.080	336.000	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	175	336.000	337.920	1.920	2	0.8129	0.8348	0.8567	0	2	0	0	1	1	1	algorithm->Algorithmus@0.857; algorithms->Algorithmen@0.813
newv9_none_block	2	2022.acl-long.367	176	337.920	339.840	1.920	3	0.8632	0.8993	0.9538	0	3	0	0	2	2	1	decoding->Dekodierung@0.954; algorithm->Algorithmus@0.881; encoding->Kodierung@0.863
newv9_none_block	2	2022.acl-long.367	177	339.840	341.760	1.920	1	0.8676	0.8676	0.8676	0	1	0	0	0	0	1	decoding->Dekodierung@0.868
newv9_none_block	2	2022.acl-long.367	178	341.760	343.680	1.920	1	0.8109	0.8109	0.8109	0	1	0	0	1	1	0	positional encoding->Positionskodierung@0.811
newv9_none_block	2	2022.acl-long.367	179	343.680	345.600	1.920	3	0.8099	0.8945	0.9432	0	3	0	0	1	2	1	positional encoding->Positionskodierung@0.943; encoding->Kodierung@0.930; decoding->Dekodierung@0.810
newv9_none_block	2	2022.acl-long.367	180	345.600	347.520	1.920	3	0.8440	0.8814	0.9311	0	3	0	0	2	2	1	Morphology->Morphologie@0.931; encoder->Encoder@0.869; morphologically->morphologisch@0.844
newv9_none_block	2	2022.acl-long.367	181	347.520	349.440	1.920	5	0.7977	0.8709	0.9404	1	5	0	0	3	4	1	positional encoding->Positionskodierung@0.940; encoding->Kodierung@0.917; decoding->Dekodierung@0.864; Morphology->Morphologie@0.835; encoder->Encoder@0.798
newv9_none_block	2	2022.acl-long.367	182	349.440	351.360	1.920	4	0.8862	0.9191	0.9445	0	4	0	0	1	1	3	positional encoding->Positionskodierung@0.944; morphemes->Morpheme@0.938; encoding->Kodierung@0.908; decoding->Dekodierung@0.886
newv9_none_block	2	2022.acl-long.367	183	351.360	353.280	1.920	1	0.9539	0.9539	0.9539	0	1	0	0	1	1	0	morphemes->Morpheme@0.954
newv9_none_block	2	2022.acl-long.367	184	353.280	355.200	1.920	2	0.8477	0.8671	0.8866	0	2	0	0	1	1	1	morphological->morphologische@0.887; morphologically->morphologisch@0.848
newv9_none_block	2	2022.acl-long.367	185	355.200	357.120	1.920	1	0.9412	0.9412	0.9412	0	1	0	0	0	1	0	information->Informationen@0.941
newv9_none_block	2	2022.acl-long.367	186	357.120	359.040	1.920	2	0.8244	0.8594	0.8944	0	2	0	0	1	2	0	morphemes->Morpheme@0.894; information->Informationen@0.824
newv9_none_block	2	2022.acl-long.367	187	359.040	360.960	1.920	1	0.8728	0.8728	0.8728	0	1	0	0	1	1	0	morphemes->Morpheme@0.873
newv9_none_block	2	2022.acl-long.367	188	360.960	362.880	1.920	1	0.9694	0.9694	0.9694	0	1	0	0	1	1	0	sentence->Satz@0.969
newv9_none_block	2	2022.acl-long.367	189	362.880	364.800	1.920	2	0.8064	0.8103	0.8142	0	2	0	0	2	2	0	sentence->Satz@0.814; encoder->Encoder@0.806
newv9_none_block	2	2022.acl-long.367	190	364.800	366.720	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	191	366.720	368.640	1.920	3	0.7946	0.8595	0.9490	1	3	0	0	1	1	2	embeddings->Einbettungen@0.949; embedding->Einbettung@0.835; positional encoding->Positionskodierung@0.795
newv9_none_block	2	2022.acl-long.367	192	368.640	370.560	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	193	370.560	372.480	1.920	3	0.7895	0.8194	0.8518	1	3	0	0	1	1	2	embedding->Einbettung@0.852; embeddings->Einbettungen@0.817; positional encoding->Positionskodierung@0.789
newv9_none_block	2	2022.acl-long.367	194	372.480	374.400	1.920	2	0.7917	0.8458	0.8999	1	2	0	0	1	1	1	embeddings->Einbettungen@0.900; embedding->Einbettung@0.792
newv9_none_block	2	2022.acl-long.367	195	374.400	376.320	1.920	1	0.9523	0.9523	0.9523	0	1	0	0	1	1	0	correlations->Korrelationen@0.952
newv9_none_block	2	2022.acl-long.367	196	376.320	378.240	1.920	6	0.7841	0.8463	0.8883	1	6	0	0	4	4	2	attention->Aufmerksamkeit@0.888; correlations->Korrelationen@0.878; computation->berechnung@0.874; token->Token@0.851; computational->rechnerische@0.803; tokens->Token@0.784
newv9_none_block	2	2022.acl-long.367	197	378.240	380.160	1.920	3	0.8056	0.8401	0.9084	0	3	0	0	2	2	1	computation->berechnung@0.908; attention->Aufmerksamkeit@0.806; computational->rechnerische@0.806
newv9_none_block	2	2022.acl-long.367	198	380.160	382.080	1.920	1	0.8587	0.8587	0.8587	0	1	0	0	1	1	0	BERT->BERT@0.859
newv9_none_block	2	2022.acl-long.367	199	382.080	384.000	1.920	5	0.7878	0.8594	0.9391	2	5	0	0	3	4	1	BERT->BERT@0.939; language->Sprache@0.912; masked language model->maskiertes Sprachmodell@0.866; Language Model->Sprachmodell@0.792; languages->Sprachen@0.788
newv9_none_block	2	2022.acl-long.367	200	384.000	385.920	1.920	7	0.8009	0.8686	0.9279	0	7	0	0	3	5	2	pre-training->Vortrainings@0.928; pretraining->Vortraining@0.923; masked language model->maskiertes Sprachmodell@0.911; Language Model->Sprachmodell@0.905; training->Trainingssatz@0.811; model->Modell@0.802; language models->Sprachmodelle@0.801
newv9_none_block	2	2022.acl-long.367	201	385.920	387.840	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	202	387.840	389.760	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	203	389.760	391.680	1.920	2	0.8267	0.8817	0.9366	0	2	0	0	0	1	1	words->Wörtern@0.937; word->Wort@0.827
newv9_none_block	2	2022.acl-long.367	204	391.680	393.600	1.920	6	0.7886	0.8735	0.9471	1	6	0	0	2	3	3	words->Wörtern@0.947; pre-training->Vortrainings@0.918; pretraining->Vortraining@0.901; word->Wort@0.851; pretrained->vortrainiert@0.836; training->Trainingssatz@0.789
newv9_none_block	2	2022.acl-long.367	205	393.600	395.520	1.920	4	0.7877	0.8981	0.9623	1	4	0	0	1	2	2	pre-training->Vortrainings@0.962; pretraining->Vortraining@0.962; training->Trainingssatz@0.881; pretrained->vortrainiert@0.788
newv9_none_block	2	2022.acl-long.367	206	395.520	397.440	1.920	1	0.8181	0.8181	0.8181	0	1	0	0	1	1	0	words->Wörtern@0.818
newv9_none_block	2	2022.acl-long.367	207	397.440	399.360	1.920	2	0.7938	0.8788	0.9638	1	2	0	0	2	2	0	prediction->Vorhersage@0.964; words->Wörtern@0.794
newv9_none_block	2	2022.acl-long.367	208	399.360	401.280	1.920	1	0.9313	0.9313	0.9313	0	1	0	0	1	1	0	prediction->Vorhersage@0.931
newv9_none_block	2	2022.acl-long.367	209	401.280	403.200	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	210	403.200	405.120	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	211	405.120	407.040	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	212	407.040	408.960	1.920	1	0.9347	0.9347	0.9347	0	1	0	0	1	1	0	prediction->Vorhersage@0.935
newv9_none_block	2	2022.acl-long.367	213	408.960	410.880	1.920	3	0.7908	0.8690	0.9172	1	3	0	0	1	2	1	problem->Problem@0.917; classification->Klassifikation@0.899; labeled->markiert@0.791
newv9_none_block	2	2022.acl-long.367	214	410.880	412.800	1.920	1	0.8893	0.8893	0.8893	0	1	0	0	0	0	1	problem->Problem@0.889
newv9_none_block	2	2022.acl-long.367	215	412.800	414.720	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	216	414.720	416.640	1.920	1	0.9437	0.9437	0.9437	0	1	0	0	1	1	0	number->Reihe@0.944
newv9_none_block	2	2022.acl-long.367	217	416.640	418.560	1.920	1	0.8115	0.8115	0.8115	0	1	0	0	0	0	1	predicate->Prädikat@0.811
newv9_none_block	2	2022.acl-long.367	218	418.560	420.480	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	219	420.480	422.400	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	220	422.400	424.320	1.920	1	0.9215	0.9215	0.9215	0	1	0	0	0	1	0	vector->Vektor@0.922
newv9_none_block	2	2022.acl-long.367	221	424.320	426.240	1.920	1	0.9059	0.9059	0.9059	0	1	0	0	0	1	0	vector->Vektor@0.906
newv9_none_block	2	2022.acl-long.367	222	426.240	428.160	1.920	1	0.8311	0.8311	0.8311	0	1	0	0	0	0	1	approach->Ansatz@0.831
newv9_none_block	2	2022.acl-long.367	223	428.160	430.080	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	224	430.080	432.000	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	225	432.000	433.920	1.920	2	0.8343	0.8786	0.9229	0	2	0	0	1	1	1	KinyaBERT->KinyaBERT@0.923; pretrained->vortrainiert@0.834
newv9_none_block	2	2022.acl-long.367	226	433.920	435.840	1.920	1	0.8025	0.8025	0.8025	0	1	0	0	1	1	0	KinyaBERT->KinyaBERT@0.802
newv9_none_block	2	2022.acl-long.367	227	435.840	437.760	1.920	3	0.7961	0.8201	0.8329	1	3	0	0	1	1	2	texts->Text@0.833; text->Text@0.831; compared->im Vergleich zu@0.796
newv9_none_block	2	2022.acl-long.367	228	437.760	439.680	1.920	2	0.7925	0.8101	0.8276	1	2	0	0	1	1	1	compared->im Vergleich zu@0.828; models->Modelle@0.793
newv9_none_block	2	2022.acl-long.367	229	439.680	441.600	1.920	1	0.7884	0.7884	0.7884	1	1	0	0	0	0	1	models->Modelle@0.788
newv9_none_block	2	2022.acl-long.367	230	441.600	443.520	1.920	1	0.7801	0.7801	0.7801	1	1	0	0	1	1	0	XLM->XLM@0.780
newv9_none_block	2	2022.acl-long.367	231	443.520	445.440	1.920	2	0.7994	0.8075	0.8155	1	2	0	0	1	1	1	XLM->XLM@0.816; ICLR->ICLR@0.799
newv9_none_block	2	2022.acl-long.367	232	445.440	447.360	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	233	447.360	449.280	1.920	3	0.8504	0.8774	0.9007	0	3	0	0	2	2	1	corpora->korpora@0.901; text->Text@0.881; texts->Text@0.850
newv9_none_block	2	2022.acl-long.367	234	449.280	451.200	1.920	4	0.7878	0.8637	0.9358	1	4	0	0	2	2	2	languages->Sprachen@0.936; corpora->korpora@0.913; language->Sprache@0.819; language models->Sprachmodelle@0.788
newv9_none_block	2	2022.acl-long.367	235	451.200	453.120	1.920	2	0.8070	0.8599	0.9129	0	2	0	0	0	0	2	languages->Sprachen@0.913; language->Sprache@0.807
newv9_none_block	2	2022.acl-long.367	236	453.120	455.040	1.920	2	0.7820	0.8275	0.8730	1	2	0	0	1	1	1	pretrained->vortrainiert@0.873; pre-training->Vortrainings@0.782
newv9_none_block	2	2022.acl-long.367	237	455.040	456.960	1.920	2	0.8093	0.8139	0.8185	0	2	0	0	1	1	1	texts->Text@0.818; byte pair encoding->byte pair encoding@0.809
newv9_none_block	2	2022.acl-long.367	238	456.960	458.880	1.920	5	0.7906	0.8606	0.9535	2	5	0	0	2	3	2	byte pair encoding->byte pair encoding@0.953; encoding->Kodierung@0.906; algorithm->Algorithmus@0.854; algorithms->Algorithmen@0.798; decoding->Dekodierung@0.791
newv9_none_block	2	2022.acl-long.367	239	458.880	460.800	1.920	5	0.7830	0.8127	0.8591	2	5	0	0	2	3	2	morphological->morphologische@0.859; morphologically->morphologisch@0.822; morphological analysis->morphologische Analyse@0.813; analysis->analyse@0.786; morphological analyzer->morphologischen Analysator@0.783
newv9_none_block	2	2022.acl-long.367	240	460.800	462.720	1.920	3	0.7934	0.8053	0.8165	1	3	0	0	2	2	1	morphological analysis->morphologische Analyse@0.816; morphological->morphologische@0.806; morphological analyzer->morphologischen Analysator@0.793
newv9_none_block	2	2022.acl-long.367	241	462.720	464.640	1.920	4	0.8111	0.8547	0.8838	0	4	0	0	3	3	1	transformer encoder->Transformer-Encoder@0.884; transformer->Transformer@0.878; encoder->Encoder@0.846; transformers->Transformer@0.811
newv9_none_block	2	2022.acl-long.367	242	464.640	466.560	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	243	466.560	468.480	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	244	468.480	470.400	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	245	470.400	472.320	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	246	472.320	474.240	1.920	1	0.7920	0.7920	0.7920	1	1	0	0	0	0	1	parameter->Parameter@0.792
newv9_none_block	2	2022.acl-long.367	247	474.240	476.160	1.920	1	0.9006	0.9006	0.9006	0	1	0	0	1	1	0	KinyaBERT->KinyaBERT@0.901
newv9_none_block	2	2022.acl-long.367	248	476.160	478.080	1.920	2	0.8880	0.9256	0.9632	0	2	0	0	1	2	0	KinyaBERT->KinyaBERT@0.963; number->Reihe@0.888
newv9_none_block	2	2022.acl-long.367	249	478.080	480.000	1.920	2	0.7940	0.8279	0.8618	1	2	0	0	0	1	1	number->Reihe@0.862; parameter->Parameter@0.794
newv9_none_block	2	2022.acl-long.367	250	480.000	481.920	1.920	1	0.7981	0.7981	0.7981	1	1	0	0	0	1	0	multilingual->mehrsprachiges@0.798
newv9_none_block	2	2022.acl-long.367	251	481.920	483.840	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	252	483.840	485.760	1.920	1	0.9360	0.9360	0.9360	0	1	0	0	1	1	0	gradient->Gradient@0.936
newv9_none_block	2	2022.acl-long.367	253	485.760	487.680	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	254	487.680	489.600	1.920	2	0.8428	0.8934	0.9440	0	2	0	0	1	1	1	sequences->Sequenzen@0.944; sequence->Sequenz@0.843
newv9_none_block	2	2022.acl-long.367	255	489.600	491.520	1.920	2	0.7923	0.8653	0.9384	1	2	0	0	1	1	1	sequences->Sequenzen@0.938; sequence->Sequenz@0.792
newv9_none_block	2	2022.acl-long.367	256	491.520	493.440	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	257	493.440	495.360	1.920	3	0.7929	0.8364	0.9076	1	3	0	0	1	1	2	pretrained->vortrainiert@0.908; pre-training->Vortrainings@0.809; pretraining->Vortraining@0.793
newv9_none_block	2	2022.acl-long.367	258	495.360	497.280	1.920	3	0.7823	0.8823	0.9620	1	3	0	0	1	1	2	tasks->Aufgaben@0.962; task->Aufgabe@0.903; texts->Text@0.782
newv9_none_block	2	2022.acl-long.367	259	497.280	499.200	1.920	3	0.8030	0.8790	0.9519	0	3	0	0	1	1	2	tasks->Aufgaben@0.952; task->Aufgabe@0.882; GLUE->GLUE@0.803
newv9_none_block	2	2022.acl-long.367	260	499.200	501.120	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	261	501.120	503.040	1.920	2	0.7814	0.7837	0.7861	2	2	0	0	0	0	2	pretraining->Vortraining@0.786; pre-training->Vortrainings@0.781
newv9_none_block	2	2022.acl-long.367	262	503.040	504.960	1.920	7	0.8124	0.8457	0.8806	0	7	0	0	3	4	3	pretrained->vortrainiert@0.881; pretrained language->vortrainierten Sprach@0.880; pre-training->Vortrainings@0.855; pretraining->Vortraining@0.841; language models->Sprachmodelle@0.839; language->Sprache@0.813; languages->Sprachen@0.812
newv9_none_block	2	2022.acl-long.367	263	504.960	506.880	1.920	0				0	0	0	0	0	0	0	
newv9_none_block	2	2022.acl-long.367	264	506.880	508.800	1.920	1	0.9420	0.9420	0.9420	0	1	0	0	1	1	0	data->Daten@0.942
newv9_none_block	2	2022.acl-long.367	265	508.800	510.720	1.920	1	0.8773	0.8773	0.8773	0	1	0	0	1	1	0	data->Daten@0.877
newv9_none_block	2	2022.acl-long.367	266	510.720	512.640	1.920	1	0.9019	0.9019	0.9019	0	1	0	0	1	1	0	data->Daten@0.902
newv9_none_block	2	2022.acl-long.367	267	512.640	514.560	1.920	0				0	0	0	0	0	0	0	
